,,Gametocyte-specific Transcription,,,,,,,,Gametocyte-specific Stabilization,,,,,,,,Comparisions w/ Prev. Studies,,
5,"PFF0675c||PF3D7_0613900||myosin E, putative (myoE) ",-0.126702,0.710176,-0.24324,-0.641713,0.614674,-0.324746,-0.011858,-0.840118,1.650508,2.825301,2.340003,0.864607,-0.290437,-0.095442,0.222755,0.489884,YES,NO,YES
5,PF08_0008||PF3D7_0828800||GPI-anchored micronemal antigen (GAMA) ,0.269309,-0.578829,-1.321819,-0.269309,0.461728,-0.211535,0.378427,-0.845661,1.289479,3.150112,2.446297,1.552171,0.055863,0.523057,0.168552,-0.13679,NO,NO,NO
5,"PF13_0069a||PF3D7_1312500||conserved Plasmodium protein, unknown function ",-0.842077,0.223369,0.657531,-1.084147,0.030021,0.422436,0.255153,-0.344398,1.114157,3.26481,1.312819,1.96828,1.039489,0.660719,0.114144,0.14663,YES,NO,NO
5,"PF08_0035||PF3D7_0822900||conserved Plasmodium protein, unknown function ",-0.513504,1.236577,0.015186,-1.108974,0.87727,-0.167071,0.252506,-0.712012,1.915262,2.361337,2.438892,0.844625,0.385592,-0.05455,0.363952,0.509778,YES,NO,NO
5,PFL2460w||PF3D7_1251200||coronin ,-0.176657,1.189617,0.000631,-1.26922,0.234589,-0.421098,0.362043,-1.18338,1.467298,2.689057,2.184938,1.426624,0.38658,-0.134656,0.140831,0.349902,YES,NO,NO
5,"PFF0870w||PF3D7_0618000||conserved Plasmodium membrane protein, unknown function ",-0.61532,0.679122,0.198297,-0.877332,0.764592,-0.29921,0.503242,-0.144878,2.460645,1.594752,2.584506,-0.697252,0.359463,-0.102226,0.598224,1.027776,YES,YES,YES
5,"PF13_0161||PF3D7_1327300||conserved Plasmodium protein, unknown function ",-0.398058,-0.757744,0.325953,-1.289829,0.648021,-0.269333,0.306962,-1.287066,1.214402,2.727395,1.609451,1.817649,-0.266701,-0.368027,0.147595,0.202244,YES,NO,NO
5,"PF14_0527||PF3D7_1455300||conserved Plasmodium protein, unknown function ",-0.9366,-0.131322,0.455735,-1.556938,0.61269,-0.314755,0.176649,-0.807208,1.690312,2.24149,2.211069,1.889407,0.371832,0.127941,0.111887,0.396406,YES,NO,NO
5,"PFL1565c||PF3D7_1232500||CG2-related protein, putative ",-0.266722,1.003324,-0.136793,-0.885821,0.48399,0.033482,-0.116144,-0.55285,1.229442,2.629326,1.430255,0.294348,0.099076,0.067535,-0.026436,0.594483,YES,NO,NO
5,PF10_0343||PF3D7_1035200||S-antigen ,-0.446545,0.073966,-0.766715,0.782195,-0.052683,0.503498,-0.588299,-0.712065,1.058344,2.77034,3.394315,-0.119539,0.456195,-0.197018,0.165674,1.03269,YES,NO,NO
5,"PFL2100w||PF3D7_1243700||ubiquitin conjugating enzyme E2, putative ",-1.246784,0.763138,0.827986,-1.933055,0.45363,-0.169521,0.227698,-0.727427,1.381804,2.408701,1.089274,1.068741,-0.711505,0.215476,0.145813,0.248714,YES,YES,YES
5,PFL0795c||PF3D7_1216500||male development gene 1 (MDV1) ,0.115992,0.376833,0.255435,0.268271,-0.354932,0.252711,0.197606,-0.578867,0.70611,4.22174,2.76576,1.02347,-0.534843,-0.502942,-0.340234,0.028112,YES,NO,NO
5,"PFB0665w||PF3D7_0214600||serine/threonine protein kinase, putative ",0.272413,1.521901,1.308164,-1.662255,0.322126,-0.205414,0.31728,-0.941845,0.549587,3.214799,2.515129,1.300685,0.187794,0.205572,0.121671,0.086182,YES,NO,NO
5,PFC1045c||PF3D7_0323400||Rh5 interacting protein (RIPR) ,0.003201,1.849449,0.291572,-1.066631,0.245664,-0.258685,0.497365,-0.674357,1.08702,2.66084,2.268518,1.206001,0.925571,0.444695,0.359721,0.238179,YES,NO,NO
5,"PFD0100c||PF3D7_0402200||surface-associated interspersed protein 4.1 (SURFIN 4.1), pseudogene (SURF4.1) ",0.050715,0.274109,-0.239227,-0.481433,0.461332,-0.126404,0.068278,-1.011958,0.95506,2.786635,1.75329,1.860913,-0.375398,-0.230256,0.102207,0.006559,YES,NO,NO
5,PFI1475w||PF3D7_0930300||merozoite surface protein 1 (MSP1) ,-0.149171,1.59995,-0.550663,-1.0380418,0.536333,-0.375903,-0.14473,-0.58007,0.866313,2.822146,2.519186,-0.35725,0.495528,-0.013294,-0.529809,0.807254,YES,NO,NO
5,PF11_0344||PF3D7_1133400||apical membrane antigen 1 (AMA1) ,-0.528346,2.018887,0.515448,-1.711225,0.025802,-0.305193,0.092676,-0.900708,1.158855,2.526726,2.55117,1.553238,0.25378,0.003997,-0.144154,0.308566,YES,NO,NO
5,PFE0370c||PF3D7_0507500||subtilisin-like protease 1 (SUB1) ,-0.061023,0.366289,-0.312143,-1.053798,0.368841,-0.256645,0.080511,-0.800671,1.553346,2.109648,1.911926,1.338374,0.292233,0.140574,0.146341,0.321354,YES,NO,NO
5,"PFL1505c||PF3D7_1231200||conserved Plasmodium protein, unknown function ",0.145653,-0.04466,-0.182321,-1.07966,0.466238,-0.406334,0.392804,-0.638256,1.518747,2.133658,0.698303,1.567516,0.250646,-0.014769,0.248236,0.101653,YES,NO,NO
5,"PFF0085w||PF3D7_0601700||Plasmodium exported protein (PHISTa), unknown function, pseudogene ",-0.155963,-0.244842,-0.399345,-0.938934,0.384363,0.024074,0.150411,-0.613738,1.32313,2.328371,1.048639,2.083446,0.870097,0.067574,-0.302223,-0.273329,YES,NO,NO
5,"MAL8P1.70||PF3D7_0818100||zinc finger protein, putative ",-1.193291,1.465522,1.193291,-2.175721,0.267881,-0.186091,0.199945,-0.715595,0.726026,2.916202,2.28627,1.388013,-0.153307,0.013301,0.181424,0.144053,YES,NO,NO
5,"PFL2520w||PF3D7_1252400||reticulocyte binding protein homologue 3, pseudogene (RH3) ",-0.253953,0.972097,0.168864,-1.114261,0.225655,-0.093607,0.259566,-0.672815,0.761191,2.829989,1.888211,1.627222,0.182875,0.297601,0.118216,0.210679,YES,NO,NO
5,PF11_0442||PF3D7_1143100||transcription factor with AP2 domain(s) (AP2-O) ,0.074714,-0.428735,-0.87801,-0.131411,0.84229,-0.064811,0.435736,-0.649105,1.236707,2.348617,1.516784,1.332286,-0.304567,-0.203461,-0.06197,0.65692,YES,NO,YES
5,"PFI0540w||PF3D7_0911100||conserved Plasmodium protein, unknown function ",-0.765532,1.530766,0.484351,-1.469481,0.098409,-0.154027,0.073474,-0.649698,0.581537,2.957116,2.735147,1.333541,0.490514,-0.617005,0.052195,-0.003568,YES,NO,NO
5,"MAL7P1.141||PF3D7_0725400||conserved Plasmodium protein, unknown function ",-0.457999,1.711074,0.475845,-1.590231,0.315952,-0.503126,0.28327,-0.839798,0.336619,3.194096,3.184835,1.167806,-0.103082,-0.107191,-0.026817,0.110402,YES,NO,NO
5,"PFI1675w||PF3D7_0934600||conserved Plasmodium protein, unknown function ",-0.858092,0.75473,0.816675,-1.026511,0.358417,-0.058704,0.26651,-0.545943,1.432594,2.04342,1.545501,1.155953,0.063866,0.657416,0.1705,-0.161025,YES,NO,NO
5,"PFD0110w||PF3D7_0402300||reticulocyte binding protein homologue 1,normocyte binding protein 1 (RH1) ",-0.647257,0.990443,0.531169,-1.410193,0.829619,-0.406491,0.075134,-0.854983,0.522345,2.943975,1.728308,1.397626,0.057214,-0.080742,0.279593,0.351023,YES,NO,NO
5,"PF13_0058||PF3D7_1310700||conserved Plasmodium protein, unknown function ",1.859433,-0.696222,0.431013,-0.328385,0.261294,0.013184,0.488828,-1.059875,0.179999,3.259688,2.775965,0.994567,0.003627,-0.266095,0.168108,0.672829,YES,NO,NO
5,"PF10_0357||PF3D7_1036500||probable protein, unknown function ",0.080027,0.443448,-0.204717,-1.12839,0.77285,-0.210124,0.502537,-1.142832,0.715806,2.692478,1.414362,2.04333,-0.524191,-0.341402,0.146115,0.178871,YES,NO,NO
5,"PFE0770w||PF3D7_0515400||conserved Plasmodium protein, unknown function ",-1.484384,-0.565742,0.540057,-0.618406,1.068606,-0.162289,0.366168,-0.604937,1.498564,1.865895,1.581238,-0.214693,0.609381,0.091409,0.298814,0.566953,YES,NO,NO
5,MAL13P1.60||PF3D7_1301600||erythrocyte binding antigen-140 (EBA140) ,-0.734241,0.106966,-0.56726,-0.711084,0.01906,-0.273361,0.20544,-1.031182,0.334046,2.994258,2.277119,2.182975,0.028771,0.063867,-0.014917,0.334096,YES,NO,NO
5,"PF13_0039||PF3D7_1307500||conserved Plasmodium protein, unknown function ",0.592199,0.064334,-1.618311,-0.966004,0.006527,-0.029125,0.476271,-0.377749,1.838399,1.488254,1.372201,0.406625,1.00632,0.403,-0.071535,0.300881,YES,NO,NO
5,PF10_0344||PF3D7_1035300||glutamate-rich protein (GLURP) ,-0.308376,1.052794,-0.405993,-2.194751,0.443178,-0.121973,0.359188,-0.53821,1.238036,2.08281,2.220194,0.198368,-0.43287,-0.20809,0.451651,0.768806,YES,NO,NO
5,PFB0570w||PF3D7_0212600||secreted protein altered thrombospondin repeat protein (SPATR) ,-0.019118,0.917618,0.096152,-0.780574,0.333673,0.085602,0.297574,-0.610981,1.514415,1.772652,0.797674,1.665675,0.192219,0.065078,-0.178488,0.388902,YES,NO,NO
5,PF10_0346||PF3D7_1035500||merozoite surface protein 6 (MSP6) ,0.93184,1.43445,-0.822851,-1.143214,0.460199,-0.462913,0.352436,-1.037531,1.102266,2.182609,1.480187,0.977933,0.785722,0.305478,-0.456342,0.188349,YES,NO,NO
5,"PF11_0277||PF3D7_1126700||conserved Plasmodium protein, unknown function ",-0.668794,0.320251,0.272841,-1.977132,0.494356,-0.15331,0.114696,-0.815938,1.799278,1.458015,2.368591,-0.099246,-0.276137,0.584773,0.268196,0.614854,YES,NO,NO
5,"PFB0475c||PF3D7_0210600||conserved Plasmodium protein, unknown function ",-0.209728,1.059239,-0.100091,-1.29011,0.165895,-0.329567,0.161144,-0.805466,0.962161,2.280674,1.589024,0.841776,0.261028,0.027375,0.255706,0.351706,YES,NO,NO
5,PFD1150c||PF3D7_0424200||reticulocyte binding protein homologue 4 (RH4) ,-0.205136,0.583362,0.268489,-1.115265,0.439944,-0.33616,0.208424,-0.703092,0.900885,2.334839,1.450677,1.614336,-0.169082,-0.065395,0.210584,0.115212,YES,NO,NO
5,"PFI0940c||PF3D7_0919200||PPPDE peptidase, putative ",2.242236,-0.112524,0.859929,-1.837021,0.443062,-0.405085,0.47106,-0.826307,0.375638,2.844233,2.018382,0.223164,0.237251,0.016764,0.231815,0.410802,YES,NO,NO
5,"PF07_0104||PF3D7_0724900||kinesin-like protein, putative ",-0.60205,-0.461769,0.425856,-0.999349,0.618997,-0.107409,0.421655,-0.795124,1.115831,2.096216,1.143363,1.625522,-0.581985,-0.129297,0.01572,-0.041653,YES,NO,NO
5,"PFB0425c||PF3D7_0209500||conserved Plasmodium protein, unknown function ",1.163497,-1.157228,0.207169,-0.072728,0.185605,-0.055963,0.341832,-0.552647,0.939801,2.239749,1.014219,1.542531,0.26671,-0.269931,0.200103,0.061557,YES,NO,NO
5,"PFD0385w||PF3D7_0407800||conserved Plasmodium protein, unknown function ",-1.66825,0.775213,1.363337,-1.831494,0.695695,-0.13453,-0.180203,-0.283685,1.486398,1.684316,1.743683,-0.642358,0.26035,-0.051794,-0.046752,0.917825,YES,NO,NO
5,PF10_0352||PF3D7_1036000||merozoite surface protein (MSP11) ,-1.047227,0.906164,0.848569,-1.990876,0.543888,-0.124345,0.260107,-0.708902,1.229874,1.928248,1.197125,1.284008,-0.02778,-0.137476,-0.082444,0.406267,YES,NO,YES
5,PF14_0224||PF3D7_1423300||serine/threonine protein phosphatase (PP7) ,-0.385853,-0.395823,-1.093394,-0.741521,0.574574,-0.43498,0.330008,-0.524722,1.555009,1.602889,1.77857,-0.090471,0.898547,0.119464,0.012112,0.658652,YES,NO,YES
5,PF13_0233||PF3D7_1342600||myosin A (MyoA) ,0.348205,1.203965,-0.726561,-0.667231,0.099021,-0.24976,0.051548,-1.189879,-0.009614,3.142644,2.461789,1.370478,-0.01387,0.072707,0.079364,0.577464,YES,NO,NO
5,PFC0185w||PF3D7_0304100||membrane skeletal protein IMC1-related (ALV2) ,-0.195586,-0.034871,-1.390147,-1.277306,0.519158,0.095348,0.387904,-0.015235,1.265933,1.851039,2.214078,0.160924,-0.727004,-0.147084,0.229183,0.887988,YES,NO,NO
5,"PF11_0268||PF3D7_1125800||kelch protein, putative ",-0.667351,1.044688,0.552623,-1.482021,0.119698,-0.173389,0.186896,-0.528086,0.398424,2.65971,1.787194,1.354636,0.348673,0.288038,0.042043,0.266538,YES,NO,NO
5,PFD0230c||PF3D7_0404700||dipeptidyl peptidase 3 (DPAP3) ,-0.162764,1.793818,-0.286789,-0.984495,0.599567,-0.260693,-0.037127,-0.326682,1.498054,1.549738,2.139936,-1.03308,-0.374897,0.509269,0.251746,0.992976,YES,NO,YES
5,PF08_0108||PF3D7_0808200||plasmepsin X ,0.069414,0.238345,-0.101627,-0.603865,0.373674,5.1E-05,0.227648,-0.402962,0.544918,2.497093,2.111867,1.832563,0.828324,0.106052,0.030217,0.280504,YES,NO,NO
5,"PFD0900w||PF3D7_0418600||regulator of chromosome condensation, putative ",-0.010709,1.172801,0.048391,-0.995677,0.248677,-0.22024,-0.011317,-0.463398,0.766708,2.242309,1.558415,1.03578,0.39549,0.033327,0.098805,0.445045,YES,NO,NO
5,"PFD0765w||PF3D7_0415800||RING zinc finger protein, putative ",0.211575,0.362676,-0.835031,-0.273358,0.292134,-0.373861,0.415764,-0.560833,0.825951,2.151374,1.020001,1.201938,1.306124,-0.130085,0.1007,0.16083,YES,NO,NO
5,PFA0125c||PF3D7_0102500||erythrocyte binding antigen-181 (EBA181) ,-0.592794,0.215097,0.592794,-0.793409,0.498665,-0.404749,-0.123358,-0.744758,0.289853,2.685868,1.791168,1.85184,0.042643,0.031779,-0.443238,0.250701,YES,NO,NO
5,PFD0720w||PF3D7_0414900||armadillo-domain containing rhoptry protein (ARO) ,-0.281242,0.382159,-1.320905,-0.428344,0.066719,-0.306833,0.156932,-0.612126,0.796616,2.113724,1.961659,1.19767,0.783481,0.288931,-0.002239,0.504307,YES,NO,NO
5,"PF08_0118||PF3D7_0805300||conserved Plasmodium protein, unknown function ",-0.787324,0.567981,0.816483,-1.557487,0.525554,-0.295463,0.383682,-0.723506,0.581362,2.315315,1.523868,1.475064,0.425261,-0.093488,0.277526,-0.038405,YES,NO,YES
5,"PFB0315w||PF3D7_0207100||conserved Plasmodium protein, unknown function ",-0.21418,1.586834,0.009813,-1.499322,0.450724,-0.343244,-0.037562,-0.600593,1.058605,2.126339,0.621625,0.662672,-0.158996,-0.136961,-0.217642,0.409285,YES,NO,NO
5,"PFL0245w||PF3D7_1204900||probable protein, unknown function ",0.095769,0.216999,-0.187816,-0.882751,0.082889,-0.090565,0.010497,-0.757461,1.103673,1.731904,1.260478,1.46967,0.444214,0.239257,-0.034994,0.183074,YES,NO,YES
5,"PFL2225w||PF3D7_1246400||myosin light chain 1,myosin A tail domain interacting protein (MTIP) ",-0.04159,1.118282,-0.512259,-1.02752,0.252801,-0.08757,0.199103,-1.113823,0.83358,1.995827,1.529081,1.038825,-0.025179,-0.190829,-0.018567,0.402529,YES,NO,NO
5,"PFD0395c||PF3D7_0408000||conserved Plasmodium protein, unknown function ",0.71447,-2.49722,-0.799976,-2.433037,0.303882,0.187553,0.674442,-0.372734,0.647596,2.165056,1.757302,1.706237,0.08898,0.248637,0.096823,0.627774,NO,NO,NO
5,PFB0305c-a||PF3D7_0206900||merozoite surface protein 5 (MSP5) ,0.081017,1.425695,0.502652,-1.416772,0.003581,-0.053501,0.503812,-0.884423,0.931497,1.842783,0.540396,1.131951,-0.555197,0.005269,-0.149833,0.059326,NO,NO,NO
5,"PF14_0108-a||PF3D7_1411000||conserved Plasmodium protein, unknown function ",-0.812919,1.445051,1.297071,-0.372608,0.237555,-0.095104,0.125344,-0.406936,-0.009956,2.779754,1.644402,1.665499,0.747946,0.700406,0.472689,0.162464,YES,NO,NO
5,MAL7P1.208||PF3D7_0707300||rhoptry-associated membrane antigen (RAMA) ,-2.373782,1.151153,0.47273,-0.497137,0.643954,0.119737,0.092166,-0.540364,0.807028,1.953552,3.060803,-0.190934,0.885396,0.969463,0.442143,1.069952,YES,NO,NO
5,"PF14_0652||PF3D7_1468400||zinc finger protein, putative (D13) ",-1.078812,1.234268,0.655027,-1.955382,1.020715,-0.472936,0.649571,-0.928646,0.77071,1.983954,1.736602,0.107222,0.303791,-0.08389,0.352252,0.59286,YES,NO,NO
5,"PF08_0058||PF3D7_0817600||conserved Plasmodium protein, unknown function ",-0.382881,0.104944,-0.618038,-0.964052,0.896685,-0.042749,0.274314,-0.22774,1.625223,1.126413,2.399267,-0.666283,-1.043663,0.450887,0.416521,1.131244,YES,NO,NO
5,"PF11_0267||PF3D7_1125700||kelch protein, putative ",-0.983413,1.337385,1.599998,-1.178146,-0.00122,-0.093582,0.175238,-0.368334,0.843009,1.902378,1.699556,1.491148,-0.456837,0.076892,0.030325,0.251673,YES,NO,NO
5,"PFL1515c||PF3D7_1231400||amino acid transporter, putative ",-0.989845,0.522987,0.541433,-1.210044,0.375491,-0.067674,0.202161,-0.574814,0.660828,2.081995,0.529909,1.11669,0.207671,-0.177465,0.232991,0.055608,YES,NO,NO
5,"PF10_0351||PF3D7_1035900||probable protein, unknown function (M566) ",-1.162846,-0.296078,-0.667511,-1.134482,0.242658,-0.069474,0.436519,-0.818608,0.80673,1.914143,1.930798,0.680039,0.319823,-0.00631,0.271839,0.826469,YES,NO,NO
5,"PFB0670c||PF3D7_0214700||conserved Plasmodium protein, unknown function ",-0.498724,0.572185,0.498724,-1.672807,0.332201,-0.275784,0.40003,-0.534784,0.935962,1.77004,1.485825,0.970767,-0.144986,-0.134045,0.039882,0.430876,YES,NO,NO
5,"PFL1510c||PF3D7_1231300||conserved Plasmodium protein, unknown function ",1.010846,-0.830311,0.851033,-0.645287,0.293315,-0.366809,0.102367,-0.012861,1.658744,1.035799,0.547363,0.639879,0.289522,-0.304869,-0.13743,-0.353969,YES,NO,NO
5,"PF10_0156||PF3D7_1016000||conserved Plasmodium protein, unknown function ",-0.795917,1.082643,0.634996,-1.269282,0.41947,-0.105503,0.235434,-0.627402,0.880669,1.811022,0.961802,0.664198,-0.605491,-0.199929,0.095727,0.301671,YES,NO,NO
5,MAL8P1.150||PF3D7_0802600||adenylyl cyclase beta (ACbeta) ,-0.111885,0.892227,-0.227805,-1.297099,0.60073,0.028563,-0.340643,-0.065221,1.217429,1.466576,2.084084,-0.483931,0.496995,0.054528,0.03092,0.474364,YES,NO,YES
5,PF11_0381||PF3D7_1136900||subtilisin-like protease 2 (SUB2) ,0.145002,-1.045721,-0.624768,-0.828492,0.025311,0.658024,0.226559,-0.435155,1.231402,1.399163,1.597573,1.722806,1.004544,1.502149,0.003276,0.037979,YES,NO,YES
5,"PFB0275w||PF3D7_0206200||metabolite/drug transporter, putative ",0.415122,0.236088,0.224125,-0.549103,0.059247,0.136272,0.070164,-0.192974,0.557735,2.068651,1.450524,1.646683,0.732409,0.589485,0.091558,-0.134452,YES,NO,NO
5,"PFD0390c||PF3D7_0407900||AAA family ATPase, putative ",-0.600294,1.453035,0.731469,-1.321685,0.45131,-0.119797,0.098174,-0.803081,0.212746,2.409805,0.964521,1.373548,-0.103296,-0.053234,0.108886,0.19968,YES,NO,NO
5,MAL7P1.119||PF3D7_0722200||rhoptry-associated leucine zipper-like protein 1 (RALP1) ,-0.680441,1.118619,-0.736212,-1.895512,0.754384,-0.204408,0.197698,-0.598348,0.574362,2.008498,2.297585,-0.977265,-0.216041,-0.298844,0.36188,0.833964,YES,NO,NO
5,PFD1145c||PF3D7_0424100||reticulocyte binding protein homologue 5 (RH5) ,0.084056,1.564722,1.304993,-1.243896,0.234427,-0.444833,0.451803,-1.039658,0.459828,2.065873,2.246925,0.985146,-0.258518,0.040039,0.073082,0.205823,YES,NO,NO
5,"MAL13P1.114||PF3D7_1321100||conserved Plasmodium protein, unknown function ",-0.820109,1.133512,0.349663,-0.496705,0.653812,-0.274215,-0.269661,-0.216404,0.968407,1.549828,2.397854,-0.892074,-0.696405,-0.196271,0.089034,0.834697,YES,NO,YES
5,"PFI1015w||PF3D7_0920700||conserved Plasmodium protein, unknown function ",-0.367585,0.399895,-0.367326,-0.883966,0.322411,-0.285591,0.245505,-0.442837,0.718992,1.79741,0.933794,-0.04811,-0.214127,0.140227,-0.025778,0.462344,YES,NO,YES
5,PFL2215w||PF3D7_1246200||actin I (ACT1) ,-0.326486,0.412346,-1.112372,-1.502964,0.273955,-0.063641,0.058114,-0.732731,0.497952,2.340687,1.617322,0.213254,0.138242,-0.167559,-0.369568,0.799159,YES,NO,YES
5,"PFI0675w||PF3D7_0913800||conserved Plasmodium protein, unknown function ",0.025354,1.279024,2.012079,0.015653,0.081868,-0.168326,0.321807,-0.444028,0.233802,2.250148,2.151077,1.145735,0.157447,0.398312,-0.016708,0.195187,YES,NO,NO
5,PF10_0348||PF3D7_1035700||duffy binding-like merozoite surface protein (DBLMSP) ,-1.426966,0.480132,0.500501,-0.787758,0.517223,-0.197221,-0.135032,-0.468191,0.609988,1.867454,1.902829,0.108069,-0.021089,-0.089164,-0.220334,0.602619,YES,NO,NO
5,PFE0075c||PF3D7_0501500||rhoptry-associated protein 3 (RAP3) ,-0.536404,1.329536,0.074704,-1.446644,0.162884,0.290374,-0.088289,0.070833,0.550409,1.901571,2.850479,-1.197482,0.802584,0.528573,0.250889,0.92164,NO,NO,NO
5,"PFI0175w-b||PF3D7_0903600||conserved Plasmodium protein, unknown function ",-0.75142,0.164274,1.094164,-1.993302,0.743561,-0.410908,0.397941,-0.854568,1.194561,1.253647,0.718164,1.311337,0.447755,0.016043,0.047816,0.266889,YES,NO,NO
5,"PF10_0295||PF3D7_1030200||conserved Plasmodium protein, unknown function ",0.029099,1.370323,-0.090539,-1.197857,0.264081,0.105233,0.342427,-0.278845,1.202608,1.245586,1.847039,0.626396,-0.443015,0.282528,0.279813,0.526102,YES,NO,NO
5,PFE1285w||PF3D7_0525800||membrane skeletal protein IMC1-related ,0.914198,1.511082,-0.725827,-1.010747,0.205711,-0.244512,0.562076,-0.934098,0.097636,2.349333,2.554319,1.209906,0.158466,-0.113567,-0.024053,0.64152,NO,NO,NO
5,PF10_0345||PF3D7_1035400||merozoite surface protein 3 (MSP3) ,2.083595,1.099934,0.430444,0.136713,0.349965,-0.1289,-0.060255,-1.063216,-0.256032,2.701244,2.238346,0.724456,-0.282002,-0.472227,-0.335574,0.463943,YES,NO,NO
5,"PFI1555w||PF3D7_0932000||conserved Plasmodium protein, unknown function ",0.977266,-1.175081,-0.321528,-2.239417,0.11435,0.365234,0.338363,-0.102601,0.613067,1.82449,1.352352,0.011521,0.847522,0.136996,0.143011,0.423201,YES,NO,NO
5,"PFI0690c||PF3D7_0914100||conserved Plasmodium protein, unknown function ",0.657742,-1.312122,-0.509818,-2.316465,0.738458,-0.256117,0.107237,-0.62504,0.750331,1.686111,1.338595,0.346851,-0.828322,-0.272081,0.112271,0.348619,YES,NO,NO
5,"PFC0355c||PF3D7_0308300||conserved Plasmodium protein, unknown function ",-0.513077,0.743563,0.263415,-1.151965,0.583975,-0.193855,0.169661,-0.483138,1.317048,1.068429,0.728557,0.727098,-0.020768,0.1488,0.13994,0.455055,YES,NO,YES
5,PFI1685w||PF3D7_0934800||cAMP-dependent protein kinase catalytic subunit (PKAc) ,2.103858,-0.502733,-1.240199,-0.884886,-0.101099,0.071894,-0.154657,-0.302778,0.816391,1.56472,2.548789,-0.985461,0.668962,0.435413,-0.058366,0.918515,YES,NO,NO
5,PFL0870w||PF3D7_1218000||thrombospondin-related apical membrane protein (TRAMP) ,-0.166198,2.486512,0.18774,-1.616952,0.093511,-0.073448,0.4678,-0.459939,-0.013462,2.384174,1.844338,1.267873,-0.021923,0.062762,0.044249,0.17237,YES,NO,NO
5,PFD1130w||PF3D7_0423800||cysteine-rich protective antigen (CyRPA) ,-1.064832,0.659947,0.833519,-1.814131,0.214593,-0.110326,0.033078,-0.192777,0.557192,1.806351,1.429801,0.803274,0.433271,0.217728,-0.086916,0.377443,YES,NO,NO
5,"PF14_0243b||PF3D7_1426400||MORN repeat protein, putative ",0.794326,0.192937,-0.78829,0.383127,0.187506,0.266514,-0.00364,0.197199,1.17252,1.190233,1.069895,0.255039,1.19685,-0.012876,-0.113772,-0.541945,YES,NO,NO
5,"PFD1155w||PF3D7_0424300||erythrocyte binding antigen-165, pseudogene (EBA165) ",-0.425436,0.314204,-0.066105,-0.456252,0.195797,0.080604,0.211061,-0.628994,0.255174,2.104419,1.541306,1.994322,0.295099,0.493613,0.077981,0.33045,YES,NO,NO
5,"PF10_0138||PF3D7_1014100||conserved Plasmodium protein, unknown function ",-0.28932,1.279177,0.12606,-0.71263,0.319482,-0.34738,0.252457,-0.482837,-0.037562,2.38594,2.367468,0.129104,0.388902,0.256324,0.308693,0.554142,YES,NO,NO
5,PFB0680w||PF3D7_0214900||rhoptry neck protein 6 (RON6) ,-0.549732,1.110334,0.13798,-0.604586,1.135501,-0.186541,-0.306286,-0.249972,0.510682,1.833193,2.399098,-0.305688,-0.643432,0.04348,-0.003418,0.756388,YES,NO,NO
5,"PF14_0343||PF3D7_1436200||conserved Plasmodium protein, unknown function ",-0.943946,0.647598,0.522721,-1.233249,0.593976,-0.317262,-0.179764,-0.205833,1.281425,1.05807,1.856439,-1.163946,0.082402,-0.025744,0.176921,0.944949,YES,NO,NO
5,"PF14_0337||PF3D7_1435600||conserved Plasmodium protein, unknown function ",-0.484668,0.459598,0.028312,-1.059008,0.964023,-0.157437,0.164314,-0.272948,1.001855,1.316762,1.419336,-1.207224,-0.105483,-0.25887,0.317968,0.711705,YES,NO,YES
5,PFI0265c||PF3D7_0905400||high molecular weight rhoptry protein 3 (RhopH3) ,0.07774,1.091207,-1.606011,-0.993809,0.10142,-0.252018,-0.092085,-0.439728,0.205876,2.104495,3.087528,-1.527755,0.276854,-0.26997,-0.398989,1.167254,YES,NO,NO
5,"PF13_0090||PF3D7_1316200||ADP-ribosylation factor, putative ",-0.525969,0.145211,-0.100133,-1.503527,0.062421,-0.071569,0.030417,-0.221818,0.452676,1.840653,0.669267,0.409136,0.447601,0.493104,0.136384,0.169299,YES,NO,NO
5,"PF11_0407||PF3D7_1139700||adrenodoxin reductase, putative ",-0.783552,0.100868,1.726154,-0.773664,0.011274,0.247725,-0.038274,-0.547396,0.298831,2.206491,0.149833,1.348054,0.600186,0.461127,0.778512,0.032734,NO,NO,NO
5,"MAL13P1.306-a||PF3D7_1361500||conserved Plasmodium protein, unknown function",0.904876,1.444267,-0.751359,-1.369105,0.245508,-0.029327,0.063169,-0.081542,1.019337,1.228332,1.86345,-0.619991,-0.453307,-0.042961,0.025636,0.729273,YES,NO,NO
5,"PF10_0146||PF3D7_1014900||conserved Plasmodium protein, unknown function ",-0.410472,1.072126,-0.092717,-1.097231,1.116143,-0.376084,-0.295196,-0.702972,0.79553,1.43074,1.884763,-0.65672,0.347771,0.093858,0.108738,0.763604,YES,NO,NO
5,"PF10_0094||PF3D7_1009700||tubulin-tyrosine ligase, putative ",-0.299836,1.448177,0.299836,-1.431374,0.238549,-0.11621,0.054779,-0.241208,0.782721,1.434381,2.333036,-1.271689,-0.221869,-0.015208,0.071379,0.887477,YES,NO,NO
5,"PF11_0094||PF3D7_1108100||conserved Plasmodium protein, unknown function ",-1.581587,0.001142,1.379894,-1.801671,0.809128,0.027043,0.44233,-0.254236,1.518436,0.691463,1.397979,-0.583691,0.139064,-0.151123,-0.04827,0.592888,YES,NO,NO
